STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
IA;IA0009;AI;KARL MILES LECOMPTE MEMORIAL LIBRARY;110 S FRANKLIN ST;CORYDON;50060;6418721621;4309;-93318909;40757415
IA;IA0010;AJ;MATILDA J. GIBSON MEMORIAL LIBRARY;200 W HOWARD ST;CRESTON;50801;6417822277;33146;-94362906;41061002
IA;IA0011;AK;ELDON PUBLIC LIBRARY;608 W ELM;ELDON;52554;6416527517;3671;-92224836;40919596
IA;IA0012;AL;FAIRFIELD PUBLIC LIBRARY;104 W ADAMS AVE;FAIRFIELD;52556;6414726551;128523;-91965384;41004658
IA;IA0013;IA0013;GARDEN GROVE PUBLIC LIBRARY;103 W MAIN ST;GARDEN GROVE;50103;6414432172;1401;-93611483;40827051
IA;IA0014;AN;HEDRICK PUBLIC LIBRARY;109 N MAIN ST;HEDRICK;52563;6416532211;2490;-9230901;41171648
IA;IA0015;AO;HUMESTON PUBLIC LIBRARY;302 BROAD ST;HUMESTON;50123;6418774811;6038;-93496479;40858872
IA;IA0016;AP;WILSON MEMORIAL LIBRARY;109 E WASHINGTON AVE;KEOTA;52248;6416363850;10161;-91954722;41366675
IA;IA0017;AQ;LAMONI PUBLIC LIBRARY;301 W MAIN;LAMONI;50140;6417846686;13500;-93936278;40623657
IA;IA0018;AR;LEON PUBLIC LIBRARY;200 W 1ST ST;LEON;50144;6414466332;7475;-93749339;40739544
IA;IA0019;AS;MORAVIA PUBLIC LIBRARY;100 E CHARITON;MORAVIA;52571;6417243440;2038;-92814473;40891129
IA;IA0020;AT;GARRETT MEMORIAL LIBRARY;123 S MAIN ST;MOULTON;52572;6416423664;6432;-92677099;40683993
IA;IA0021;AU;MOUNT AYR PUBLIC LIBRARY;121 W MONROE;MOUNT AYR;50854;6414642159;26318;-94237894;40713834
IA;IA0023;AW;OSCEOLA PUBLIC LIBRARY;300 S FILLMORE ST;OSCEOLA;50213;6413422237;28500;-93767635;41031485
IA;IA0024;AX;OSKALOOSA PUBLIC LIBRARY;301 S MARKET;OSKALOOSA;52577;6416730441;81322;-92645071;41293172
IA;IA0025;AY;RICHLAND PUBLIC LIBRARY;100 E MAIN;RICHLAND;52585;3194566541;8294;-91993121;41184498
IA;IA0026;AZ;SEYMOUR COMMUNITY LIBRARY;123 N 5TH ST;SEYMOUR;52590;6418982966;2022;-93121151;40682279
IA;IA0027;BA;DES MOINES PUBLIC LIBRARY;1000 GRAND AVE;DES MOINES;50309;5152834152;866689;-93630567;41586629
IA;IA0028;BB;ROY R. ESTLE MEMORIAL LIBRARY;1308 WALNUT ST;DALLAS CENTER;50063;5159923185;28000;-93960774;41684356
IA;IA0029;BC;DEXTER PUBLIC LIBRARY;724 MARSHALL;DEXTER;50070;5157894490;8691;-94228182;41516268
IA;IA0030;BD;GRANGER PUBLIC LIBRARY;2216 BROADWAY;GRANGER;50109;5159992088;9547;-93820743;41759632
IA;IA0031;BE;LINDEN PUBLIC LIBRARY;131 S MAIN ST;LINDEN;50146;6417442124;3247;-94269615;41642895
IA;IA0032;BF;MINBURN PUBLIC LIBRARY;315 BAKER ST;MINBURN;50167;5156772712;4297;-94029888;41755993
IA;IA0033;BG;PERRY PUBLIC LIBRARY;1101 WILLIS AVE;PERRY;50220;5154653569;75533;-94106656;41838531
IA;IA0035;BI;VAN METER PUBLIC LIBRARY;505 GRANT;VAN METER;50261;5159962435;7385;-93954515;41533107
IA;IA0036;BJ;WAUKEE PUBLIC LIBRARY;950 WARRIOR LN;WAUKEE;50263;5159787944;110843;-93872258;4160593
IA;IA0037;BK;WOODWARD PUBLIC LIBRARY;118 S MAIN ST;WOODWARD;50276;5154382636;10393;-93922048;41857502
IA;IA0038;BL;EARLHAM PUBLIC LIBRARY;120 S CHESTNUT;EARLHAM;50072;5157582121;13982;-941229;4149128
IA;IA0039;BM;TRURO PUBLIC LIBRARY;114 E CENTER;TRURO;50257;6417654220;1732;-93846343;41208018
IA;IA0040;BN;WINTERSET PUBLIC LIBRARY;123 N 2ND ST;WINTERSET;50273;5154621731;98298;-94012119;41335119
IA;IA0041;BO;AMES PUBLIC LIBRARY;515 DOUGLAS AVE;AMES;50010;5152395646;523673;-93612147;42026142
IA;IA0042;BP;CAMBRIDGE MEMORIAL LIBRARY;WATER ST & 2ND ST;CAMBRIDGE;50046;5152204542;1756;-9352893;41898348
IA;IA0043;BQ;COLLINS PUBLIC LIBRARY;212 MAIN ST;COLLINS;50055;6413852464;3204;-9330495;41901077
IA;IA0044;BR;ADEL PUBLIC LIBRARY;303 S 10TH ST;ADEL;50003;5159933512;47982;-94019905;41615209
IA;IA0045;BS;COLO PUBLIC LIBRARY;309 MAIN ST;COLO;50056;6413772900;7500;-93314353;42018382
IA;IA0046;BU;MAXWELL PUBLIC LIBRARY;109 MAIN ST;MAXWELL;50161;5153878780;4586;-93399642;41888262
IA;IA0047;BV;NEVADA PUBLIC LIBRARY;631 K AVE;NEVADA;50201;5153822628;72908;-93451425;42021714
IA;IA0048;BW;BERTHA BARTLETT PUBLIC LIBRARY;503 BROAD ST;STORY CITY;50248;5157332685;44943;-93597321;42187109
IA;IA0049;BX;ROLAND PUBLIC LIBRARY;221 N MAIN ST;ROLAND;50236;5153884086;16734;-93500523;42167946
IA;IA0050;BY;ZEARING PUBLIC LIBRARY;101 E MAIN ST;ZEARING;50278;6414877888;15036;-93297207;42161003
IA;IA0051;BZ;SLATER PUBLIC LIBRARY;105 N TAMA;SLATER;50244;5152283558;27498;-9368082;41883308
IA;IA0052;CA;IOWA CITY PUBLIC LIBRARY;123 S LINN ST;IOWA CITY;52240;3193565200;797017;-91531694;41659812
IA;IA0053;CB;CORALVILLE PUBLIC LIBRARY;1401 5TH ST;CORALVILLE;52241;3192481850;239872;-91582615;41677066
IA;IA0054;CC;OXFORD PUBLIC LIBRARY;112 N AUGUSTA AVE;OXFORD;52322;3198284087;1975;-91790595;41723556
IA;IA0055;CD;SOLON PUBLIC LIBRARY;320 W MAIN ST;SOLON;52333;3196242678;68313;-91498165;41807296
IA;IA0056;CG;MARENGO PUBLIC LIBRARY;235 E HILTON ST;MARENGO;52301;3197413825;24327;-92068253;41798674
IA;IA0057;CH;NORTH ENGLISH PUBLIC LIBRARY;123 S MAN;NORTH ENGLISH;52316;3196643725;3432;-92076354;41514361
IA;IA0059;CJ;WILLIAMSBURG PUBLIC LIBRARY;300 W STATE ST;WILLIAMSBURG;52361;3196681195;51990;-92009994;41661799
IA;IA0060;CL;BROOKLYN PUBLIC LIBRARY;306 JACKSON ST;BROOKLYN;52211;6415229272;6409;-92445514;41731143
IA;IA0061;CM;DRAKE COMMUNITY LIBRARY;930 PARK ST;GRINNELL;50112;6412362661;91902;-92722457;41743768
IA;IA0062;CN;MONTEZUMA PUBLIC LIBRARY;500 E MAIN ST;MONTEZUMA;50171;6416233417;15498;-92522278;41585324
IA;IA0063;CO;COGGON PUBLIC LIBRARY;202 MAIN ST;COGGON;52218;3194352542;3102;-91529356;42281076
IA;IA0064;CP;KALONA PUBLIC LIBRARY;510 C AVE;KALONA;52247;3196563501;39299;-91705519;41483829
IA;IA0065;CQ;WASHINGTON FREE PUBLIC LIBRARY;115 W WASHINGTON;WASHINGTON;52353;3196532726;90664;-91692403;41298354
IA;IA0066;CR;WELLMAN-SCOFIELD PUBLIC LIBRARY;711 4TH ST;WELLMAN;52356;3196466858;11537;-91836922;41465944
IA;IA0067;CU;COLUMBUS JUNCTION PUBLIC LIBRARY;232 2ND ST;COLUMBUS JUNCTION;52738;3197287972;17475;-91361743;41279218
IA;IA0068;CV;LETTS PUBLIC LIBRARY;125 E IOWA ST;LETTS;52754;3197265121;11003;-91236368;41330122
IA;IA0069;CW;MELLINGER MEMORIAL PUBLIC LIBRARY;11 DIVISION ST;MORNING SUN;52640;3198687505;5008;-91255993;41095865
IA;IA0070;CX;KECK MEMORIAL LIBRARY;119 N 2ND ST;WAPELLO;52653;3195235261;11959;-91184691;41180279
IA;IA0071;CY;MUSSER PUBLIC LIBRARY;304 IOWA AVE;MUSCATINE;52761;5632633065;167405;-91046608;41422172
IA;IA0072;CZ;WEST LIBERTY PUBLIC LIBRARY;400 N SPENCER;WEST LIBERTY;52776;3196272084;24419;-91261896;41571135
IA;IA0073;D2;SWALEDALE PUBLIC LIBRARY;504 MAIN ST;SWALEDALE;50477;6419952352;1978;-93314309;42978476
IA;IA0074;D3;COLESBURG PUBLIC LIBRARY;220 MAIN ST;COLESBURG;52035;5638565800;6920;-9120222;42637443
IA;IA0075;D8;NORTH LIBERTY COMMUNITY LIBRARY;520 W CHERRY ST;NORTH LIBERTY;52317;3196265701;175430;-91606073;41749301
IA;IA0076;DA;MASON CITY PUBLIC LIBRARY;225 2ND ST SE;MASON CITY;50401;6414213668;247750;-93197353;4314997
IA;IA0077;DB;CLEAR LAKE PUBLIC LIBRARY;200 N 4TH ST;CLEAR LAKE;50428;6413576133;51378;-93382619;43138137
IA;IA0078;DC;MESERVEY PUBLIC LIBRARY;719 1ST ST;MESERVEY;50457;6413586274;3000;-9347821;42915338
IA;IA0079;DD;ROCKWELL PUBLIC LIBRARY;307 MAIN ST E;ROCKWELL;50469;6418223268;11440;-9318926;42985248
IA;IA0080;DE;THORNTON PUBLIC LIBRARY;412 MAIN;THORNTON;50479;6419982416;3272;-9338399;42943519
IA;IA0081;DF;ACKLEY PUBLIC LIBRARY;401 STATE ST;ACKLEY;50601;6418472233;14352;-93051403;42553154
IA;IA0082;DG;ALEXANDER PUBLIC LIBRARY;409 HARRIMAN ST;ALEXANDER;50420;6416923238;6420;-93476625;42806386
IA;IA0083;DH;DOWS COMMUNITY LIBRARY;114 W ELLSWORTH ST;DOWS;50071;5158524326;6105;-93501478;42656596
IA;IA0084;DI;VENTURA PUBLIC LIBRARY;7 W VENTURA ST;VENTURA;50482;6418294410;12600;-93477876;43127672
IA;IA0085;DJ;HAMPTON PUBLIC LIBRARY;4 S FEDERAL ST;HAMPTON;50441;6414564451;27482;-9320741;42741681
IA;IA0086;DK;SHEFFIELD PUBLIC LIBRARY;123 S 3RD ST;SHEFFIELD;50475;6418924717;7569;-93215285;42892689
IA;IA0087;DL;ELLSWORTH PUBLIC LIBRARY;1549 DEWITT ST;ELLSWORTH;50075;5158364852;9617;-93578781;42312362
IA;IA0088;DM;MONTGOMERY MEMORIAL LIBRARY;711 MAIN ST;JEWELL;50130;5158275112;10908;-93640073;42308236
IA;IA0089;DN;STANHOPE PUBLIC LIBRARY;600 MAIN ST;STANHOPE;50246;5158263211;5124;-93795851;42288988
IA;IA0090;DO;STRATFORD PUBLIC LIBRARY;816 SHAKESPEARE;STRATFORD;50249;5158382131;9570;-93927097;42270552
IA;IA0091;DP;KENDALL YOUNG LIBRARY;1201 WILLSON AVE;WEBSTER CITY;50595;5158329100;68400;-93819321;42465329
IA;IA0092;DQ;WILLIAMS PUBLIC LIBRARY;216 MAIN ST;WILLIAMS;50271;5158542643;2763;-93544602;42487898
IA;IA0093;DR;BRITT PUBLIC LIBRARY;132 MAIN AVE S;BRITT;50423;6418434245;12400;-93801735;43095683
IA;IA0094;DS;CORWITH PUBLIC LIBRARY;110 NW ELM ST;CORWITH;50430;5155832536;3781;-93956747;4299213
IA;IA0095;DT;GARNER PUBLIC LIBRARY;416 STATE ST;GARNER;50438;6419232850;53125;-93602146;43101242
IA;IA0096;DU;KANAWHA PUBLIC LIBRARY;121 N MAIN;KANAWHA;50447;6417623595;3617;-93793145;42934555
IA;IA0097;DV;KLEMME PUBLIC LIBRARY;204 E MAIN ST;KLEMME;50449;6415872369;13667;-93601812;43006871
IA;IA0098;DW;WODEN PUBLIC LIBRARY;304 MAIN ST;WODEN;50484;6419265716;1116;-9391003;43231704
IA;IA0099;DX;DR. GRACE O. DOANE ALDEN PUBLIC LIBRARY;1012 WATER ST;ALDEN;50006;5158593820;21767;-93374474;42519378
IA;IA0100;DY;ELDORA PUBLIC LIBRARY;1202 10TH ST;ELDORA;50627;6419392173;20228;-93095917;42361467
IA;IA0101;DZ;HUBBARD PUBLIC LIBRARY;218 E MAPLE;HUBBARD;50122;6418642771;20611;-93298302;42305528
IA;IA0102;EA;BEAMAN COMMUNITY MEMORIAL LIBRARY;223 MAIN ST;BEAMAN;50609;6413662912;4267;-92823462;42219805
IA;IA0103;EB;ESTHERVILLE PUBLIC LIBRARY;613 CENTRAL AVE;ESTHERVILLE;51334;7123627731;35660;-94836367;43402051
IA;IA0104;EC;RINGSTED PUBLIC LIBRARY;8 W MAPLE;RINGSTED;50578;7128660878;3002;-94508855;43295606
IA;IA0106;EE;GEORGE PUBLIC LIBRARY;119 S MAIN ST;GEORGE;51237;7124753897;13565;-96002249;43343363
IA;IA0107;EF;INWOOD PUBLIC LIBRARY;103 S MAIN ST;INWOOD;51240;7127534814;6400;-96431828;43309207
IA;IA0108;EG;LARCHWOOD PUBLIC LIBRARY;1020 BROADWAY;LARCHWOOD;51241;7124772583;7181;-96434102;43454066
IA;IA0109;EH;LITTLE ROCK PUBLIC LIBRARY;402 MAIN ST;LITTLE ROCK;51243;7124792298;2348;-95883238;43441
IA;IA0110;EI;CHELSEA PUBLIC LIBRARY;600 STATION ST;CHELSEA;52215;6414892525;3150;-92394659;41919503
IA;IA0111;EJ;ROCK RAPIDS PUBLIC LIBRARY;102 S GREENE ST;ROCK RAPIDS;51246;7124723541;20192;-96170886;43431725
IA;IA0112;EL;PAULLINA PUBLIC LIBRARY;113 S MICKLEY ST;PAULLINA;51046;7129493941;4875;-95686194;42978981
IA;IA0113;EM;PRIMGHAR PUBLIC LIBRARY;320 1ST ST NE;PRIMGHAR;51245;7129578981;4325;-95625255;43087286
IA;IA0114;EN;SANBORN PUBLIC LIBRARY;407 MAIN ST;SANBORN;51248;7129303215;11773;-95655795;43183997
IA;IA0115;EO;GENERAL N.B. BAKER LIBRARY;315 ASH ST;SUTHERLAND;51058;7124463839;4217;-95499305;42972292
IA;IA0116;EP;ASHTON PUBLIC LIBRARY;3029 3RD ST;ASHTON;51232;7127246426;2589;-95790433;43311107
IA;IA0117;EQ;MELVIN PUBLIC LIBRARY;232 MAIN ST;MELVIN;51350;7127362107;1421;-95607105;43287248
IA;IA0118;ER;OCHEYEDAN PUBLIC LIBRARY;874 MAIN ST;OCHEYEDAN;51354;7127583352;2340;-95534952;43412316
IA;IA0119;ES;SIBLEY PUBLIC LIBRARY;406 9TH ST;SIBLEY;51249;7127542888;29288;-95748833;43399213
IA;IA0120;ET;EMMETSBURG PUBLIC LIBRARY;707 N SUPERIOR;EMMETSBURG;50536;7128524009;41637;-94688898;43113634
IA;IA0122;EV;MALLARD PUBLIC LIBRARY;605 INMAN ST;MALLARD;50562;7124253330;2936;-94683705;42937799
IA;IA0123;EW;RUTHVEN PUBLIC LIBRARY;1301 GOWRIE ST;RUTHVEN;51358;7128374820;4587;-94899075;43129383
IA;IA0124;EX;AKRON PUBLIC LIBRARY;350 REED ST;AKRON;51001;7125682601;9516;-96557663;42828711
IA;IA0125;EY;KINGSLEY PUBLIC LIBRARY;220 MAIN;KINGSLEY;51028;7123782410;6947;-95967344;42588664
IA;IA0126;EZ;LE MARS PUBLIC LIBRARY;46 1ST ST SW;LE MARS;51031;7125465004;85251;-96167055;4279181
IA;IA0127;FA;BAGLEY PUBLIC LIBRARY;117 MAIN;BAGLEY;50026;6414275214;4440;-94429491;41849997
IA;IA0128;FB;BENNY GAMBAIANI PUBLIC LIBRARY;104 S CHERRY ST;SHELL ROCK;50670;3198854345;26131;-92582356;42710762
IA;IA0129;FC;DIKE PUBLIC LIBRARY;133 E ELDER;DIKE;50624;3199892608;23150;-9262767;42465132
IA;IA0130;FD;UPHAM MEMORIAL LIBRARY;138 W MAIN ST;FREDERICKSBURG;50630;5632376498;15236;-92199855;4296507
IA;IA0131;FE;LAWLER PUBLIC LIBRARY;412 E GROVE ST;LAWLER;52154;5632382191;3053;-92150541;43069545
IA;IA0132;FF;NASHUA PUBLIC LIBRARY;220 BRASHER ST;NASHUA;50658;6414354635;8581;-92537549;42953283
IA;IA0133;FG;NEW HAMPTON PUBLIC LIBRARY;20 W SPRING ST;NEW HAMPTON;50659;6413942184;21776;-92315657;43058366
IA;IA0134;FH;EDGEWOOD PUBLIC LIBRARY;203 W UNION ST;EDGEWOOD;52042;5639286242;10812;-9140258;4264446
IA;IA0135;FJ;ELKADER PUBLIC LIBRARY;130 N MAIN ST;ELKADER;52043;5632451446;21709;-91404677;42854828
IA;IA0136;FL;GARNAVILLO PUBLIC LIBRARY;122 MAIN ST;GARNAVILLO;52049;5639642119;4410;-91147564;42903934
IA;IA0137;FM;GUTTENBERG PUBLIC LIBRARY;603 S SECOND ST;GUTTENBERG;52052;5632523108;19923;-91097303;42779989
IA;IA0139;FO;MCGREGOR PUBLIC LIBRARY;334 MAIN ST;MCGREGOR;52157;5638733318;11796;-91177586;43022763
IA;IA0140;FP;MURPHY HELWIG LIBRARY;111 N PAGE ST;MONONA;52159;5635392356;9291;-91391134;43053138
IA;IA0141;FQ;STRAWBERRY POINT PUBLIC LIBRARY;401 COMMERCIAL ST;STRAWBERRY POINT;52076;5639334340;17661;-91535776;4267905
IA;IA0142;FR;VOLGA PUBLIC LIBRARY;505 WASHINGTON ST;VOLGA;52077;5637673511;1248;-91541032;42803019
IA;IA0143;FT;DELHI PUBLIC LIBRARY;316A FRANKLIN ST;DELHI;52223;5639222037;3411;-9133118;42429712
IA;IA0144;FU;RUTH SUCKOW MEMORIAL LIBRARY;122 NORTHERN AVE;EARLVILLE;52041;5639235235;2476;-91272389;42482058
IA;IA0145;FV;HOPKINTON PUBLIC LIBRARY;110 1ST ST SE;HOPKINTON;52237;5639262514;4260;-91247942;42343557
IA;IA0146;FW;MANCHESTER PUBLIC LIBRARY;304 N FRANKLIN ST;MANCHESTER;52057;5639273719;58811;-91457998;42486107
IA;IA0147;FX;CARNEGIE-STOUT PUBLIC LIBRARY;360 W 11TH ST;DUBUQUE;52001;5635894225;283910;-90670111;42502784
IA;IA0148;FY;DUBUQUE COUNTY LIBRARY;5290 GRAND MEADOW DR;ASBURY;52002;5635820008;70645;-90755113;42512187
IA;IA0149;FZ;NEW ALBIN PUBLIC LIBRARY;176 ELM ST NE;NEW ALBIN;52160;5635444747;3467;-91287957;43494726
IA;IA0150;GB;KIRKENDALL PUBLIC LIBRARY;1210 NW PRAIRIE RIDGE DR;ANKENY;50023;5159656460;269171;-93616181;41738415
IA;IA0151;GC;MITCHELLVILLE PUBLIC LIBRARY;205 CENTER AVE N;MITCHELLVILLE;50169;5159673339;8684;-93358018;41669096
IA;IA0152;GD;URBANDALE PUBLIC LIBRARY;3520 86TH ST;URBANDALE;50322;5152783945;307388;-93736643;41626048
IA;IA0153;GE;WEST DES MOINES PUBLIC LIBRARY;4000 GEORGE M. MILLS CIVIC PARKWAY;WEST DES MOINES;50265;5152223400;316389;-93760075;4156602
IA;IA0154;GF;ALTOONA PUBLIC LIBRARY;700 EIGHTH ST SW;ALTOONA;50009;5159673881;120801;-93472616;41644022
IA;IA0155;GH;GRIMES PUBLIC LIBRARY;200 N JAMES ST;GRIMES;50111;5159863551;121460;-93794596;41689441
IA;IA0156;GI;DE SOTO PUBLIC LIBRARY;405 WALNUT ST;DE SOTO;50069;5158342690;15697;-94007451;41529701
IA;IA0157;GK;HUXLEY PUBLIC LIBRARY;515 N MAIN AVE;HUXLEY;50124;5155972552;47412;-93606209;41897597
IA;IA0158;GM;PLEASANT HILL PUBLIC LIBRARY;5151 MAPLE DR;PLEASANT HILL;50327;5152667815;58231;-93513461;41597894
IA;IA0159;GN;NEWHALL PUBLIC LIBRARY;14 MAIN ST;NEWHALL;52315;3192235510;4532;-91967316;41995328
IA;IA0160;GO;MARSHALLTOWN PUBLIC LIBRARY;105 W BOONE ST;MARSHALLTOWN;50158;6417545738;298640;-92914777;42045521
IA;IA0161;GP;GUTEKUNST PUBLIC LIBRARY;309 2ND ST SE;STATE CENTER;50247;6414832741;13653;-93160064;4201641
IA;IA0162;GQ;MELBOURNE PUBLIC LIBRARY;603 MAIN ST;MELBOURNE;50162;6414823115;6081;-93102943;41938619
IA;IA0163;GR;GILMAN PUBLIC LIBRARY;106 N MAIN;GILMAN;50106;6414982120;2030;-92787129;41879564
IA;IA0165;GU;NEWTON PUBLIC LIBRARY;100 N 3RD AVE W;NEWTON;50208;6417924108;102049;-93053733;41701476
IA;IA0166;GY;KNOXVILLE PUBLIC LIBRARY;213 E MONTGOMERY ST;KNOXVILLE;50138;6418280585;57377;-93097279;41317129
IA;IA0167;GZ;PELLA PUBLIC LIBRARY;603 MAIN ST;PELLA;50219;6416284268;130707;-92916557;41404208
IA;IA0168;HA;PALMER PUBLIC LIBRARY;520 HANSON;PALMER;50571;7123592296;1900;-9460074;426311
IA;IA0169;HB;MERRILL PUBLIC LIBRARY;608 MAIN ST;MERRILL;51038;7129382503;3224;-96256387;42719927
IA;IA0170;HC;REMSEN PUBLIC LIBRARY;211 FULTON ST;REMSEN;51050;7127862911;22100;-95971985;428145
IA;IA0171;HE;FONDA PUBLIC LIBRARY;104 W 2ND ST;FONDA;50540;7122884467;5122;-94898089;42660689
IA;IA0172;HF;GILMORE CITY PUBLIC LIBRARY;308 S GILMORE;GILMORE CITY;50541;5153736562;4380;-94443245;42729853
IA;IA0173;HG;HAVELOCK PUBLIC LIBRARY;939 MAIN ST;HAVELOCK;50546;7123511159;435;-94702451;42832269
IA;IA0174;HH;LAURENS PUBLIC LIBRARY;273 N THIRD;LAURENS;50554;7128414612;23400;-94851365;42849475
IA;IA0175;HI;POCAHONTAS PUBLIC LIBRARY;14 2ND AVE NW;POCAHONTAS;50574;7123354471;19732;-94669809;4273441
IA;IA0176;HJ;ROLFE PUBLIC LIBRARY;319 GARFIELD ST;ROLFE;50581;7128483143;5795;-94527874;42812939
IA;IA0177;HK;VARINA PUBLIC LIBRARY;107 E MAIN;VARINA;50593;7122886233;472;-94896742;42658182
IA;IA0178;HL;ALTON PUBLIC LIBRARY;605 10TH ST;ALTON;51003;7127564516;6136;-96014345;42988391
IA;IA0179;HM;BOYDEN PUBLIC LIBRARY;609 WEBB ST;BOYDEN;51234;7127252281;23892;-96006956;43190892
IA;IA0180;HN;HAWARDEN PUBLIC LIBRARY;803 TENTH ST;HAWARDEN;51023;7125512244;34537;-96483368;42996823
IA;IA0181;HO;HULL PUBLIC LIBRARY;1408 MAIN ST;HULL;51239;7124391321;18304;-96133691;43191853
IA;IA0182;HP;ORANGE CITY PUBLIC LIBRARY;112 ALBANY AVE SE;ORANGE CITY;51041;7127074302;110236;-9605677;43005377
IA;IA0183;HQ;ROCK VALLEY PUBLIC LIBRARY;1531 MAIN ST;ROCK VALLEY;51247;7124765651;37410;-96294912;43205574
IA;IA0184;HR;SIOUX CENTER PUBLIC LIBRARY;102 S MAIN AVE;SIOUX CENTER;51250;7127222138;90353;-9617543;43077336
IA;IA0185;HZ;SOMERS PUBLIC LIBRARY;516 6TH AVE;SOMERS;50586;5154675522;2541;-94430327;42379251
IA;IA0186;JB;COON RAPIDS PUBLIC LIBRARY;123 3RD AVE;COON RAPIDS;50058;7129995410;14196;-94674765;41871544
IA;IA0187;JD;MANNING PUBLIC LIBRARY;310 MAIN ST;MANNING;51455;7126552260;11761;-95065089;41908999
IA;IA0188;JE;NEW VIRGINIA PUBLIC LIBRARY;504 BOOK ALLEY;NEW VIRGINIA;50210;6414493614;1977;-93729002;41187519
IA;IA0189;JG;FIELD-CARNEGIE PUBLIC LIBRARY;200 S WALNUT ST;ODEBOLT;51458;7126682718;12414;-95253413;4231198
IA;IA0190;JH;SAC CITY PUBLIC LIBRARY;1001 W MAIN ST;SAC CITY;50583;7126627276;13596;-94995474;42422394
IA;IA0191;JJ;IONIA COMMUNITY LIBRARY;101 W IOWA ST;IONIA;50645;6413944803;2180;-92456603;4303317
IA;IA0192;JK;POLK CITY COMMUNITY LIBRARY;1500 W BROADWAY;POLK CITY;50226;5159846119;25993;-93727377;41779023
IA;IA0193;JL;ERICSON PUBLIC LIBRARY;702 GREENE ST;BOONE;50036;5154323727;104160;-93883343;42062853
IA;IA0194;JM;MADRID PUBLIC LIBRARY;100 W 3RD ST;MADRID;50156;5157953846;36452;-93820538;41874924
IA;IA0195;JN;LEONARD A. GOOD COMMUNITY LIBRARY;208 W MULBERRY ST;OGDEN;50212;5152754550;13114;-94029964;42038041
IA;IA0196;JO;WAUCOMA PUBLIC LIBRARY;103 1ST AVE SW;WAUCOMA;52171;5637764042;607;-92034832;43055774
IA;IA0197;JR;MARTELLE COMMUNITY LIBRARY AND HISTORICAL MUSEUM;202 SOUTH ST;MARTELLE;52305;3194824121;2801;-91358821;4202028
IA;IA0198;JS;ELY PUBLIC LIBRARY;1595 DOWS ST;ELY;52227;3198487616;36941;-91585976;41873194
IA;IA0200;JY;ALBION MUNICIPAL LIBRARY;400 N MAIN ST;ALBION;50005;6414882226;3979;-92990093;42114427
IA;IA0201;JZ;LOWDEN PUBLIC LIBRARY;605 MAIN ST;LOWDEN;52255;5639417629;5757;-9092859;41857613
IA;IA0202;KA;KEOKUK PUBLIC LIBRARY;210 N 5TH ST;KEOKUK;52632;3195241483;68045;-9138085;40397294
IA;IA0203;KB;BIRMINGHAM PUBLIC LIBRARY;301 E MAIN ST;BIRMINGHAM;52535;3194984423;90;-91944684;40877959
IA;IA0204;KC;BONAPARTE PUBLIC LIBRARY;602 8TH ST, SUITE 111;BONAPARTE;52620;3195923677;2698;-91801135;40704158
IA;IA0205;KD;FARMINGTON PUBLIC LIBRARY;205 ELM;FARMINGTON;52626;3198783702;2846;-91742824;4064036
IA;IA0206;KE;KEOSAUQUA PUBLIC LIBRARY;608 1ST ST;KEOSAUQUA;52565;3192933766;5615;-91962636;40729679
IA;IA0207;KF;MILTON PUBLIC LIBRARY;422 N MAIN;MILTON;52570;6416564611;2942;-92161201;40674572
IA;IA0208;KG;STOCKPORT PUBLIC LIBRARY;113 BESWICK ST;STOCKPORT;52651;3197964681;1337;-9183443;40855477
IA;IA0209;KH;DONNELLSON PUBLIC LIBRARY;411 MAIN;DONNELLSON;52625;3198355545;13444;-91564417;40641833
IA;IA0210;KI;BUSSEY COMMUNITY LIBRARY;401 MERRILL ST;BUSSEY;50044;6419445994;2292;-92886688;41205417
IA;IA0211;KJ;FORT MADISON PUBLIC LIBRARY;1920 AVE E;FORT MADISON;52627;3913725721;45493;-91332255;40633207
IA;IA0212;KK;MONTROSE PUBLIC LIBRARY;202 MAIN;MONTROSE;52639;3194635532;2615;-91415855;40531658
IA;IA0213;KL;WEST POINT PUBLIC LIBRARY;317 5TH ST;WEST POINT;52656;3198386315;10468;-91452442;40716929
IA;IA0214;KM;HILLSBORO PUBLIC LIBRARY;100 W COMMERCIAL;HILLSBORO;52630;3192534000;1918;-91714282;4083527
IA;IA0215;KN;CANTRIL PUBLIC LIBRARY;104 W 3RD ST;CANTRIL;52542;3193972366;1474;-92070189;40643457
IA;IA0216;KO;H.J. NUGEN PUBLIC LIBRARY;103 E MAIN ST;NEW LONDON;52645;3193677704;18469;-91401552;40925782
IA;IA0217;KP;CREW PUBLIC LIBRARY;107 E CHERRY ST;SALEM;52649;3192589007;8164;-91621242;40854741
IA;IA0218;KQ;WINFIELD PUBLIC LIBRARY;112 W ASH;WINFIELD;52659;3192573247;9592;-91439187;41129755
IA;IA0219;KS;BURLINGTON PUBLIC LIBRARY;210 COURT ST;BURLINGTON;52601;3197531647;212908;-91101193;40812424
IA;IA0220;KT;MEDIAPOLIS PUBLIC LIBRARY;128 N ORCHARD ST;MEDIAPOLIS;52637;3193943895;23866;-91164063;41008192
